01,穀類,01,農產,43595,1
01,穀類,02,畜產,184729,1
01,穀類,10,其他加工食品,7003589,1
01,穀類,11,飲料,94843,1
01,穀類,13,紡織品,312,1
01,穀類,17,紙漿、紙及紙製品,8374,1
01,穀類,22,其他化學材料,187,1
01,穀類,23,化學製品,19407,1
01,穀類,24,醫療藥品,1633,1
01,穀類,28,非金屬礦物製品,226,1
01,穀類,54,空中運輸,16,1
01,穀類,56,住宿及餐飲,149924,1
01,穀類,64,公共行政服務,1919,1
01,穀類,67,藝術、娛樂及休閒服務,1345,1
02,根莖類,01,農產,5801,1
02,根莖類,02,畜產,48571,1
02,根莖類,10,其他加工食品,29292,1
02,根莖類,11,飲料,9366,1
02,根莖類,23,化學製品,117,1
02,根莖類,24,醫療藥品,9,1
02,根莖類,28,非金屬礦物製品,1,1
02,根莖類,56,住宿及餐飲,41661,1
02,根莖類,64,公共行政服務,2392,1
03,糖料類,01,農產,74920,1
03,糖料類,02,畜產,15201,1
03,糖料類,10,其他加工食品,1428704,1
03,糖料類,11,飲料,179556,1
03,糖料類,24,醫療藥品,1399,1
03,糖料類,56,住宿及餐飲,7040,1
03,糖料類,64,公共行政服務,3371,1
04,豆類,01,農產,6753,1
04,豆類,02,畜產,460,1
04,豆類,10,其他加工食品,23549,1
04,豆類,11,飲料,1864,1
04,豆類,17,紙漿、紙及紙製品,4,1
04,豆類,56,住宿及餐飲,8001,1
04,豆類,64,公共行政服務,1,1
05,堅果類,10,其他加工食品,179,1
05,堅果類,11,飲料,265,1
05,堅果類,64,公共行政服務,203,1
06,油料,01,農產,1581,1
06,油料,02,畜產,4845,1
06,油料,10,其他加工食品,2816909,1
06,油料,11,飲料,18664,1
06,油料,24,醫療藥品,10,1
06,油料,56,住宿及餐飲,39992,1
07,蔬菜,01,農產,161,1
07,蔬菜,02,畜產,325,1
07,蔬菜,10,其他加工食品,254429,1
07,蔬菜,11,飲料,6150,1
07,蔬菜,56,住宿及餐飲,454142,1
07,蔬菜,62,專業、科學及技術服務,211,1
07,蔬菜,64,公共行政服務,14674,1
07,蔬菜,68,其他服務,633,1
08,水果,01,農產,12557,1
08,水果,02,畜產,12450,1
08,水果,10,其他加工食品,19918,1
08,水果,11,飲料,26768,1
08,水果,56,住宿及餐飲,168204,1
08,水果,64,公共行政服務,10679,1
08,水果,68,其他服務,2807,1
09,纖維,01,農產,218,1
09,纖維,02,畜產,54,1
09,纖維,13,紡織品,4343,1
09,纖維,14,成衣及服飾品,737,1
09,纖維,15,皮革、毛皮及其製品,5,1
09,纖維,16,木材及其製品,7783,1
09,纖維,17,紙漿、紙及紙製品,3,1
09,纖維,23,化學製品,51538,1
09,纖維,24,醫療藥品,1,1
09,纖維,25,橡膠製品,3,1
09,纖維,26,塑膠製品,7,1
09,纖維,28,非金屬礦物製品,2,1
09,纖維,29,鋼鐵,8,1
09,纖維,31,金屬製品,3,1
09,纖維,35,電腦、電子及光學產品,22,1
09,纖維,36,輸配電,2,1
09,纖維,41,家具,17358,1
09,纖維,42,其他製品及機械修配,61210,1
09,纖維,49,營建工程,3455,1
09,纖維,62,專業、科學及技術服務,2,1
09,纖維,68,其他服務,3,1
10,其他作物(除飼料作物),01,農產,464091,1
10,其他作物(除飼料作物),02,畜產,310360,1
10,其他作物(除飼料作物),10,其他加工食品,251483,1
10,其他作物(除飼料作物),11,飲料,13901,1
10,其他作物(除飼料作物),12,菸,20947,1
10,其他作物(除飼料作物),24,醫療藥品,2533,1
10,其他作物(除飼料作物),45,自來水,15,1
10,其他作物(除飼料作物),49,營建工程,1497,1
10,其他作物(除飼料作物),50,批發及零售,7,1
10,其他作物(除飼料作物),56,住宿及餐飲,251715,1
10,其他作物(除飼料作物),62,專業、科學及技術服務,177,1
10,其他作物(除飼料作物),63,支援服務,523,1
10,其他作物(除飼料作物),64,公共行政服務,1502,1
10,其他作物(除飼料作物),65,教育訓練服務,496,1
10,其他作物(除飼料作物),68,其他服務,1005,1
11,稻草,01,農產,168,1
11,稻草,04,漁產,101,1
11,稻草,16,木材及其製品,17,1
11,稻草,26,塑膠製品,34,1
11,稻草,31,金屬製品,50,1
11,稻草,41,家具,17,1
11,稻草,42,其他製品及機械修配,118,1
11,稻草,49,營建工程,1781,1
11,稻草,50,批發及零售,857,1
11,稻草,56,住宿及餐飲,907,1
11,稻草,68,其他服務,50,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),15,皮革、毛皮及其製品,2,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),16,木材及其製品,128,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),17,紙漿、紙及紙製品,14,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),23,化學製品,2117,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),25,橡膠製品,422,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),26,塑膠製品,1,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),41,家具,705,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),42,其他製品及機械修配,2518,1
13,飼料作物(含由草地收穫的生物質),01,農產,5890,1
13,飼料作物(含由草地收穫的生物質),02,畜產,14615,1
13,飼料作物(含由草地收穫的生物質),10,其他加工食品,144872,1
13,飼料作物(含由草地收穫的生物質),11,飲料,28563,1
13,飼料作物(含由草地收穫的生物質),24,醫療藥品,6613,1
14,牧草生物質,01,農產,373981,1
14,牧草生物質,02,畜產,320774,1
14,牧草生物質,04,漁產,341,1
14,牧草生物質,10,其他加工食品,446418,1
14,牧草生物質,11,飲料,44698,1
14,牧草生物質,22,其他化學材料,27872,1
14,牧草生物質,56,住宿及餐飲,179404,1
14,牧草生物質,62,專業、科學及技術服務,38,1
14,牧草生物質,65,教育訓練服務,993,1
15,木材(工業圓木),01,農產,37575,1
15,木材(工業圓木),02,畜產,9280,1
15,木材(工業圓木),04,漁產,1801,1
15,木材(工業圓木),07,建築用砂石,16346,1
15,木材(工業圓木),16,木材及其製品,1396375,1
15,木材(工業圓木),17,紙漿、紙及紙製品,2416762,1
15,木材(工業圓木),22,其他化學材料,160209,1
15,木材(工業圓木),23,化學製品,36388,1
15,木材(工業圓木),24,醫療藥品,16772,1
15,木材(工業圓木),26,塑膠製品,7861,1
15,木材(工業圓木),27,水泥,5162,1
15,木材(工業圓木),28,非金屬礦物製品,1292,1
15,木材(工業圓木),29,鋼鐵,1075,1
15,木材(工業圓木),31,金屬製品,26205,1
15,木材(工業圓木),34,其他電子零組件,1258,1
15,木材(工業圓木),36,輸配電,79,1
15,木材(工業圓木),37,其他電力設備,40,1
15,木材(工業圓木),38,機械設備,2729,1
15,木材(工業圓木),39,汽車及其零件,14392,1
15,木材(工業圓木),40,其他運輸工具,47300,1
15,木材(工業圓木),41,家具,226367,1
15,木材(工業圓木),42,其他製品及機械修配,132280,1
15,木材(工業圓木),49,營建工程,1068595,1
15,木材(工業圓木),50,批發及零售,20423,1
15,木材(工業圓木),55,其他運輸倉儲,1219,1
15,木材(工業圓木),62,專業、科學及技術服務,16076,1
15,木材(工業圓木),63,支援服務,1141,1
15,木材(工業圓木),64,公共行政服務,1028,1
16,木材燃料及其他萃取物,01,農產,12,1
16,木材燃料及其他萃取物,10,其他加工食品,241,1
16,木材燃料及其他萃取物,11,飲料,11,1
16,木材燃料及其他萃取物,13,紡織品,63,1
16,木材燃料及其他萃取物,15,皮革、毛皮及其製品,91,1
16,木材燃料及其他萃取物,16,木材及其製品,1111,1
16,木材燃料及其他萃取物,17,紙漿、紙及紙製品,3681,1
16,木材燃料及其他萃取物,19,石油煉製品,13,1
16,木材燃料及其他萃取物,21,石油化工原料,1096,1
16,木材燃料及其他萃取物,22,其他化學材料,6774,1
16,木材燃料及其他萃取物,23,化學製品,24807,1
16,木材燃料及其他萃取物,24,醫療藥品,186,1
16,木材燃料及其他萃取物,25,橡膠製品,179,1
16,木材燃料及其他萃取物,26,塑膠製品,828,1
16,木材燃料及其他萃取物,28,非金屬礦物製品,3138,1
16,木材燃料及其他萃取物,29,鋼鐵,799,1
16,木材燃料及其他萃取物,30,其他金屬,7156,1
16,木材燃料及其他萃取物,31,金屬製品,999,1
16,木材燃料及其他萃取物,32,半導體,8227,1
16,木材燃料及其他萃取物,33,光電材料及元件,2057,1
16,木材燃料及其他萃取物,34,其他電子零組件,886,1
16,木材燃料及其他萃取物,35,電腦、電子及光學產品,64,1
16,木材燃料及其他萃取物,36,輸配電,110,1
16,木材燃料及其他萃取物,37,其他電力設備,408,1
16,木材燃料及其他萃取物,38,機械設備,2,1
16,木材燃料及其他萃取物,39,汽車及其零件,79,1
16,木材燃料及其他萃取物,41,家具,6429,1
16,木材燃料及其他萃取物,42,其他製品及機械修配,21463,1
16,木材燃料及其他萃取物,43,電力及蒸汽,17,1
16,木材燃料及其他萃取物,45,自來水,87,1
16,木材燃料及其他萃取物,49,營建工程,3,1
16,木材燃料及其他萃取物,62,專業、科學及技術服務,119,1
16,木材燃料及其他萃取物,64,公共行政服務,7,1
16,木材燃料及其他萃取物,65,教育訓練服務,148,1
16,木材燃料及其他萃取物,66,醫療保健及社會工作服務,44,1
17,捕撈野生魚類,02,畜產,1942,1
17,捕撈野生魚類,04,漁產,72085,1
17,捕撈野生魚類,10,其他加工食品,74198,1
17,捕撈野生魚類,56,住宿及餐飲,11407,1
17,捕撈野生魚類,62,專業、科學及技術服務,1,1
17,捕撈野生魚類,64,公共行政服務,697,1
17,捕撈野生魚類,67,藝術、娛樂及休閒服務,207,1
17,捕撈野生魚類,68,其他服務,110,1
18,其他水生動物及植物,04,漁產,16612,1
18,其他水生動物及植物,10,其他加工食品,6379,1
18,其他水生動物及植物,56,住宿及餐飲,227,1
19,狩獵及採集,01,農產,3,1
19,狩獵及採集,02,畜產,3294,1
19,狩獵及採集,04,漁產,276,1
19,狩獵及採集,10,其他加工食品,115470,1
19,狩獵及採集,11,飲料,226,1
19,狩獵及採集,13,紡織品,17457,1
19,狩獵及採集,23,化學製品,1,1
19,狩獵及採集,24,醫療藥品,8,1
19,狩獵及採集,42,其他製品及機械修配,244387,1
19,狩獵及採集,50,批發及零售,1,1
19,狩獵及採集,56,住宿及餐飲,39997,1
19,狩獵及採集,62,專業、科學及技術服務,2,1
19,狩獵及採集,64,公共行政服務,2,1
19,狩獵及採集,65,教育訓練服務,40,1
