01,穀類,01,農產,76855.69746,1
01,穀類,02,畜產,175836.09416,1
01,穀類,10,其他加工食品,7833112.164,1
01,穀類,11,飲料,124006.35938,1
01,穀類,55,其他運輸倉儲,456308.1288,1
01,穀類,63,支援服務,18631.654374,1
01,穀類,68,其他服務,2344.514882,1
02,根莖類,01,農產,21866.729912,1
02,根莖類,02,畜產,126078.591626,1
02,根莖類,10,其他加工食品,23597.360754,1
02,根莖類,55,其他運輸倉儲,58386.03413,1
02,根莖類,63,支援服務,4186.7355152,1
03,糖料類,01,農產,294130.95186,1
03,糖料類,10,其他加工食品,2695624.8176,1
04,豆類,01,農產,4130.43627426,1
04,豆類,02,畜產,177.615781908,1
04,豆類,10,其他加工食品,20328.248542,1
04,豆類,23,化學製品,10.483990912,1
04,豆類,55,其他運輸倉儲,4073.66040148,1
06,油料,01,農產,111269.6155,1
06,油料,02,畜產,6499.1092,1
06,油料,10,其他加工食品,5559196.738,1
06,油料,23,化學製品,271.37955,1
06,油料,55,其他運輸倉儲,107486.3018,1
07,蔬菜,10,其他加工食品,590802.26274,1
07,蔬菜,11,飲料,9890.8501598,1
07,蔬菜,55,其他運輸倉儲,891467.37064,1
07,蔬菜,63,支援服務,33513.72004,1
08,水果,10,其他加工食品,40525.91214,1
08,水果,11,飲料,66814.989466,1
08,水果,55,其他運輸倉儲,440992.75594,1
08,水果,63,支援服務,29055.219478,1
08,水果,68,其他服務,12792.1895354,1
09,纖維,13,紡織品,89072.96038,1
09,纖維,14,成衣及服飾品,257.659706,1
10,其他作物(除飼料作物),01,農產,773473.09442,1
10,其他作物(除飼料作物),02,畜產,2571.2416726,1
10,其他作物(除飼料作物),10,其他加工食品,394634.6894,1
10,其他作物(除飼料作物),11,飲料,11176.260834,1
10,其他作物(除飼料作物),12,菸,34872.328668,1
10,其他作物(除飼料作物),13,紡織品,15405.6556648,1
10,其他作物(除飼料作物),15,皮革、毛皮及其製品,229.0173382,1
10,其他作物(除飼料作物),17,紙漿、紙及紙製品,1392.673003,1
10,其他作物(除飼料作物),24,醫療藥品,10767.414144,1
10,其他作物(除飼料作物),25,橡膠製品,40226.58598,1
10,其他作物(除飼料作物),26,塑膠製品,68.0862357,1
10,其他作物(除飼料作物),35,電腦、電子及光學產品,6.189657792,1
10,其他作物(除飼料作物),36,輸配電,84.189657792,1
10,其他作物(除飼料作物),41,家具,1497.8971854,1
10,其他作物(除飼料作物),43,電力及蒸汽,342.94828896,1
10,其他作物(除飼料作物),47,資源回收處理,9309.8968816,1
10,其他作物(除飼料作物),48,污染整治服務,1363.41384024,1
10,其他作物(除飼料作物),49,營建工程,33728.811406,1
10,其他作物(除飼料作物),55,其他運輸倉儲,52267.398172,1
10,其他作物(除飼料作物),61,不動產服務,971.41384024,1
10,其他作物(除飼料作物),62,專業、科學及技術服務,1774.4483648,1
10,其他作物(除飼料作物),63,支援服務,60868.777944,1
10,其他作物(除飼料作物),68,其他服務,5216.3968058,1
11,稻草,01,農產,21094.708,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),01,農產,2015.834474,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),02,畜產,1618.3218538,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),04,漁產,0.856708234,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),10,其他加工食品,638.2476342,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),11,飲料,0.856708234,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),13,紡織品,22.27441408,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),16,木材及其製品,5.140249404,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),22,其他化學材料,1.713416468,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),23,化學製品,196.18618556,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),40,其他運輸工具,86.52753162,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),41,家具,55.6860352,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),42,其他製品及機械修配,10.280498806,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),49,營建工程,117.36902804,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),55,其他運輸倉儲,395.799204,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),63,支援服務,17.990872912,1
14,牧草生物質,02,畜產,3522,1
14,牧草生物質,10,其他加工食品,158504,1
14,牧草生物質,11,飲料,2642,1
14,牧草生物質,13,紡織品,160266,1
14,牧草生物質,24,醫療藥品,111834,1
14,牧草生物質,55,其他運輸倉儲,385696,1
15,木材(工業圓木),01,農產,216791.5514,1
15,木材(工業圓木),02,畜產,12211.878874,1
15,木材(工業圓木),16,木材及其製品,6418828.462,1
15,木材(工業圓木),40,其他運輸工具,194100.06198,1
15,木材(工業圓木),41,家具,305137.2402,1
15,木材(工業圓木),47,資源回收處理,176691.37788,1
15,木材(工業圓木),48,污染整治服務,431506.8342,1
15,木材(工業圓木),49,營建工程,3116268.724,1
16,木材燃料及其他萃取物,01,農產,50,1
16,木材燃料及其他萃取物,02,畜產,76,1
16,木材燃料及其他萃取物,03,林產,688,1
16,木材燃料及其他萃取物,04,漁產,102,1
16,木材燃料及其他萃取物,13,紡織品,16,1
16,木材燃料及其他萃取物,14,成衣及服飾品,6,1
16,木材燃料及其他萃取物,16,木材及其製品,448,1
16,木材燃料及其他萃取物,17,紙漿、紙及紙製品,106,1
16,木材燃料及其他萃取物,41,家具,132,1
16,木材燃料及其他萃取物,47,資源回收處理,26,1
16,木材燃料及其他萃取物,49,營建工程,316,1
16,木材燃料及其他萃取物,63,支援服務,20,1
17,捕撈野生魚類,02,畜產,4456.3313668,1
17,捕撈野生魚類,04,漁產,23128.277458,1
17,捕撈野生魚類,10,其他加工食品,70341.58372,1
17,捕撈野生魚類,55,其他運輸倉儲,6115.7625832,1
17,捕撈野生魚類,63,支援服務,2332.7984498,1
17,捕撈野生魚類,68,其他服務,139.51035522,1
19,狩獵及採集,10,其他加工食品,2992.129288,1
19,狩獵及採集,11,飲料,110.07833498,1
19,狩獵及採集,24,醫療藥品,350.2492476,1
19,狩獵及採集,55,其他運輸倉儲,910.648044,1
20,鐵,07,建築用砂石,21104818.94,1
20,鐵,29,鋼鐵,50651794.84,1
20,鐵,31,金屬製品,2293.752738,1
21,銅,15,皮革、毛皮及其製品,33.2075976,1
21,銅,16,木材及其製品,16.603798798,1
21,銅,18,印刷及資料儲存媒體複製,2017.361554,1
21,銅,25,橡膠製品,772.076644,1
21,銅,26,塑膠製品,780.3785434,1
21,銅,28,非金屬礦物製品,74.71709458,1
21,銅,29,鋼鐵,19883.04906,1
21,銅,30,其他金屬,436248.2096,1
21,銅,31,金屬製品,165705.912,1
21,銅,32,半導體,45162.33272,1
21,銅,33,光電材料及元件,369202.07,1
21,銅,34,其他電子零組件,597.7367568,1
21,銅,35,電腦、電子及光學產品,652936.0858,1
21,銅,36,輸配電,6375.858738,1
21,銅,37,其他電力設備,31007.59426,1
21,銅,38,機械設備,104529.21532,1
21,銅,39,汽車及其零件,2606.796412,1
21,銅,40,其他運輸工具,4640.761764,1
21,銅,41,家具,20472.48392,1
21,銅,42,其他製品及機械修配,1295.0963062,1
21,銅,61,不動產服務,282.2645796,1
22,鎳,11,飲料,0.650562604,1
22,鎳,13,紡織品,20.81800336,1
22,鎳,15,皮革、毛皮及其製品,27.3236294,1
22,鎳,18,印刷及資料儲存媒體複製,27.3236294,1
22,鎳,19,石油煉製品,100.83720374,1
22,鎳,21,石油化工原料,18.215752932,1
22,鎳,22,其他化學材料,10204.725018,1
22,鎳,23,化學製品,1061.0676084,1
22,鎳,25,橡膠製品,57.24950922,1
22,鎳,27,水泥,38.38319368,1
22,鎳,28,非金屬礦物製品,287.5486712,1
22,鎳,29,鋼鐵,49088.8519,1
22,鎳,30,其他金屬,19116.131578,1
22,鎳,31,金屬製品,9590.593918,1
22,鎳,32,半導體,12741.268614,1
22,鎳,33,光電材料及元件,2988.684606,1
22,鎳,34,其他電子零組件,5667.701412,1
22,鎳,35,電腦、電子及光學產品,3604.11683,1
22,鎳,36,輸配電,1749.3628442,1
22,鎳,37,其他電力設備,536.0635864,1
22,鎳,38,機械設備,2077.89696,1
22,鎳,39,汽車及其零件,382.5308116,1
22,鎳,40,其他運輸工具,555.5804644,1
22,鎳,41,家具,2537.194158,1
22,鎳,42,其他製品及機械修配,38.38319368,1
22,鎳,47,資源回收處理,31.22700502,1
22,鎳,61,不動產服務,713.6671774,1
22,鎳,62,專業、科學及技術服務,236.8047882,1
22,鎳,68,其他服務,38.38319368,1
23,鉛,11,飲料,0.823554346,1
23,鉛,13,紡織品,26.35373908,1
23,鉛,15,皮革、毛皮及其製品,34.58928254,1
23,鉛,18,印刷及資料儲存媒體複製,34.58928254,1
23,鉛,19,石油煉製品,127.65092364,1
23,鉛,21,石油化工原料,23.05952168,1
23,鉛,22,其他化學材料,12918.273472,1
23,鉛,23,化學製品,1343.2171384,1
23,鉛,25,橡膠製品,72.47278246,1
23,鉛,27,水泥,48.58970642,1
23,鉛,28,非金屬礦物製品,364.011021,1
23,鉛,29,鋼鐵,62142.11674,1
23,鉛,30,其他金屬,24199.3209,1
23,鉛,31,金屬製品,12140.83817,1
23,鉛,32,半導體,16129.311868,1
23,鉛,33,光電材料及元件,3783.408666,1
23,鉛,34,其他電子零組件,7174.805462,1
