01,穀類,01,農產,62268,1
01,穀類,02,畜產,310164,1
01,穀類,09,屠宰生肉及副產,989,1
01,穀類,10,其他加工食品,7863104,1
01,穀類,11,飲料,73153,1
01,穀類,17,紙漿、紙及紙製品,17000,1
01,穀類,21,石油化工原料,361,1
01,穀類,22,其他化學材料,13,1
01,穀類,23,化學製品,2755,1
01,穀類,24,醫療藥品,4340,1
01,穀類,54,空中運輸,1,1
01,穀類,56,住宿及餐飲,145190,1
01,穀類,57,傳播服務,60,1
01,穀類,62,專業、科學及技術服務,864,1
01,穀類,64,公共行政服務,373,1
01,穀類,67,藝術、娛樂及休閒服務,124,1
02,根莖類,01,農產,5079,1
02,根莖類,02,畜產,24895,1
02,根莖類,10,其他加工食品,19968,1
02,根莖類,11,飲料,11176,1
02,根莖類,17,紙漿、紙及紙製品,34,1
02,根莖類,22,其他化學材料,3,1
02,根莖類,49,營建工程,2058,1
02,根莖類,56,住宿及餐飲,53440,1
02,根莖類,57,傳播服務,4,1
02,根莖類,63,支援服務,385,1
02,根莖類,64,公共行政服務,926,1
03,糖料類,01,農產,78784,1
03,糖料類,02,畜產,11577,1
03,糖料類,04,漁產,13,1
03,糖料類,10,其他加工食品,1129159,1
03,糖料類,11,飲料,111701,1
03,糖料類,23,化學製品,90,1
03,糖料類,24,醫療藥品,2160,1
03,糖料類,56,住宿及餐飲,20384,1
03,糖料類,62,專業、科學及技術服務,2678,1
03,糖料類,64,公共行政服務,1888,1
03,糖料類,65,教育訓練服務,13,1
04,豆類,01,農產,6225,1
04,豆類,02,畜產,70,1
04,豆類,10,其他加工食品,25149,1
04,豆類,11,飲料,189,1
04,豆類,17,紙漿、紙及紙製品,47,1
04,豆類,21,石油化工原料,1532,1
04,豆類,22,其他化學材料,4,1
04,豆類,56,住宿及餐飲,13701,1
04,豆類,57,傳播服務,40,1
04,豆類,62,專業、科學及技術服務,1282,1
04,豆類,63,支援服務,17,1
04,豆類,64,公共行政服務,91,1
05,堅果類,01,農產,453,1
05,堅果類,02,畜產,716,1
05,堅果類,10,其他加工食品,10239,1
05,堅果類,11,飲料,8147,1
05,堅果類,64,公共行政服務,3,1
06,油料,01,農產,5273,1
06,油料,02,畜產,11641,1
06,油料,09,屠宰生肉及副產,4505,1
06,油料,10,其他加工食品,2853168,1
06,油料,11,飲料,8206,1
06,油料,21,石油化工原料,165,1
06,油料,22,其他化學材料,81,1
06,油料,23,化學製品,7,1
06,油料,24,醫療藥品,1452,1
06,油料,43,電力及蒸汽,190,1
06,油料,56,住宿及餐飲,95942,1
06,油料,62,專業、科學及技術服務,20,1
06,油料,64,公共行政服務,5,1
07,蔬菜,10,其他加工食品,161128,1
07,蔬菜,11,飲料,2149,1
07,蔬菜,56,住宿及餐飲,263685,1
07,蔬菜,57,傳播服務,225,1
07,蔬菜,62,專業、科學及技術服務,32,1
07,蔬菜,63,支援服務,1683,1
07,蔬菜,64,公共行政服務,8065,1
07,蔬菜,66,醫療保健及社會工作服務,289,1
07,蔬菜,68,其他服務,450,1
08,水果,01,農產,217,1
08,水果,02,畜產,127,1
08,水果,10,其他加工食品,2370,1
08,水果,11,飲料,11956,1
08,水果,56,住宿及餐飲,1582614,1
08,水果,57,傳播服務,2260,1
08,水果,64,公共行政服務,2446,1
08,水果,65,教育訓練服務,4144,1
08,水果,68,其他服務,753,1
09,纖維,01,農產,271,1
09,纖維,02,畜產,44,1
09,纖維,13,紡織品,2709,1
09,纖維,14,成衣及服飾品,706,1
09,纖維,15,皮革、毛皮及其製品,2,1
09,纖維,16,木材及其製品,4874,1
09,纖維,24,醫療藥品,2,1
09,纖維,25,橡膠製品,1,1
09,纖維,26,塑膠製品,1,1
09,纖維,29,鋼鐵,4,1
09,纖維,35,電腦、電子及光學產品,14,1
09,纖維,36,輸配電,1,1
09,纖維,39,汽車及其零件,1,1
09,纖維,41,家具,456,1
09,纖維,42,其他製品及機械修配,59949,1
09,纖維,49,營建工程,2112,1
09,纖維,62,專業、科學及技術服務,1,1
09,纖維,68,其他服務,1,1
10,其他作物(除飼料作物),01,農產,722520,1
10,其他作物(除飼料作物),02,畜產,388844,1
10,其他作物(除飼料作物),09,屠宰生肉及副產,11,1
10,其他作物(除飼料作物),10,其他加工食品,101322,1
10,其他作物(除飼料作物),11,飲料,10273,1
10,其他作物(除飼料作物),12,菸,17062,1
10,其他作物(除飼料作物),23,化學製品,6,1
10,其他作物(除飼料作物),24,醫療藥品,2869,1
10,其他作物(除飼料作物),29,鋼鐵,2,1
10,其他作物(除飼料作物),49,營建工程,2256,1
10,其他作物(除飼料作物),50,批發及零售,2,1
10,其他作物(除飼料作物),54,空中運輸,1,1
10,其他作物(除飼料作物),56,住宿及餐飲,58165,1
10,其他作物(除飼料作物),57,傳播服務,1,1
10,其他作物(除飼料作物),62,專業、科學及技術服務,198,1
10,其他作物(除飼料作物),63,支援服務,705,1
10,其他作物(除飼料作物),64,公共行政服務,860,1
10,其他作物(除飼料作物),65,教育訓練服務,380,1
10,其他作物(除飼料作物),67,藝術、娛樂及休閒服務,83,1
10,其他作物(除飼料作物),68,其他服務,5285,1
11,稻草,01,農產,78,1
11,稻草,04,漁產,114,1
11,稻草,16,木材及其製品,655,1
11,稻草,23,化學製品,2,1
11,稻草,26,塑膠製品,5,1
11,稻草,28,非金屬礦物製品,21,1
11,稻草,30,其他金屬,16,1
11,稻草,31,金屬製品,222,1
11,稻草,34,其他電子零組件,14,1
11,稻草,35,電腦、電子及光學產品,27,1
11,稻草,36,輸配電,2,1
11,稻草,37,其他電力設備,2,1
11,稻草,38,機械設備,165,1
11,稻草,40,其他運輸工具,18,1
11,稻草,41,家具,620,1
11,稻草,42,其他製品及機械修配,222,1
11,稻草,49,營建工程,2608,1
11,稻草,50,批發及零售,1332,1
11,稻草,56,住宿及餐飲,1319,1
11,稻草,62,專業、科學及技術服務,50,1
11,稻草,63,支援服務,25,1
11,稻草,64,公共行政服務,37,1
11,稻草,68,其他服務,9,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),01,農產,167,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),02,畜產,434,1
12,其他作物殘株(糖料及飼料用菾菜(甜菜)、其他),10,其他加工食品,1233,1
